"estate_id","address","address_number","lat","long","rent","footprint","madori"
"4038163","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","48000","24.76","1K"
"17011363","群馬県前橋市総社町高井","９５−１","139.028444444","36.4126352778","67000","49.849998","2LDK"
"4037334","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","38000","39.599998","2DK"
"5419337","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","40000","26.51","1K"
"5419338","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","40000","26.51","1K"
"4038162","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","48000","24.76","1K"
"5419335","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","40000","26.51","1K"
"4037440","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","45000","39.599998","2DK"
"14714421","群馬県前橋市住吉町２丁目","３−２０","139.07606805555557","36.391668055555556","38000","26.92","1K"
"4035316","群馬県前橋市富士見町時沢","３１１４−５","139.09764388888888","36.438834999999997","25000","18","1K"
"4036758","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","50000","24.76","1K"
"5419336","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","40000","26.51","1K"
"4036532","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","38000","39.599998","2DK"
"14471029","群馬県前橋市住吉町２丁目","３−２０","139.07606805555557","36.391668055555556","72000","58.580002","3LDK"
"16798931","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","84000","57.310001","2LDK"
"4036695","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","49000","24.76","1K"
"5419332","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","41000","26.51","1K"
"4036281","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","36000","39.599998","2DK"
"6191945","群馬県前橋市住吉町２丁目","３−２０","139.07606805555557","36.391668055555556","48000","26.92","1K"
"4036451","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","50000","24.76","1K"
"5419330","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","39000","26.51","1K"
"4035933","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","38000","39.599998","2DK"
"4037132","群馬県前橋市住吉町２丁目","３−２０","139.07606805555557","36.391668055555556","45000","26.92","1K"
"4036450","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","48000","24.76","1K"
"5419327","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","40000","26.51","1K"
"4035916","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","38000","39.599998","2DK"
"4035606","群馬県前橋市住吉町２丁目","３−２０","139.07606805555557","36.391668055555556","58000","34.560001","1DK"
"16798929","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","82000","57.310001","2LDK"
"4036064","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","49000","24.76","1K"
"5419328","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","40000","26.51","1K"
"4034792","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","47000","39.599998","2DK"
"4034134","群馬県前橋市住吉町２丁目","３−２０","139.07606805555557","36.391668055555556","70000","58.580002","3LDK"
"16798928","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","85000","53.82","2LDK"
"4036063","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","50000","24.76","1K"
"5419326","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","42000","26.51","1K"
"4034789","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","36000","39.599998","2DK"
"4034129","群馬県前橋市住吉町２丁目","３−２０","139.07606805555557","36.391668055555556","52000","26.92","1K"
"4035929","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","52000","24.76","1K"
"5419324","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","39000","26.51","1K"
"4034232","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","36000","39.599998","2DK"
"4033601","群馬県前橋市住吉町２丁目","３−２０","139.07606805555557","36.391668055555556","100000","58.580002","3LDK"
"4035911","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","51000","24.76","1K"
"5419322","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","40000","26.51","1K"
"4034000","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","48000","39.599998","2DK"
"4032364","群馬県前橋市住吉町２丁目","３−２０","139.07606805555557","36.391668055555556","90000","65.550003","3LDK"
"16798927","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","83000","53.82","2LDK"
"4034738","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","49000","24.76","1K"
"5419321","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","40000","26.51","1K"
"4034001","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","48000","39.599998","2DK"
"4031317","群馬県前橋市住吉町２丁目","３−２０","139.07606805555557","36.391668055555556","69000","58.580002","2SLDK"
"4034133","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","52000","24.76","1K"
"5419320","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","40000","26.51","1K"
"4033723","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","39000","39.599998","2DK"
"16798926","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","81000","53.82","2LDK"
"4034085","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","51000","24.76","1K"
"5419319","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","40000","26.51","1K"
"4033549","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","39000","39.599998","2DK"
"16798925","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","79000","53.82","2LDK"
"4033222","群馬県前橋市古市町１丁目","９−６","139.05738500000001","36.374233055555557","50000","24.76","1K"
"5419318","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","38000","26.51","1K"
"4033036","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","38000","39.599998","2DK"
"5419316","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","39000","26.51","1K"
"4032996","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","38000","39.599998","2DK"
"4034423","群馬県前橋市総社町２丁目","９−２７","139.04732611111112","36.401891944444444","47000","40.150002","2K"
"16798921","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","85000","53.82","2LDK"
"5419312","群馬県前橋市下小出町３丁目","２３−１２","139.06621694399999","36.413814722200001","39000","26.51","1K"
"4032350","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","36000","39.599998","2DK"
"4037404","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","41000","27","1K"
"16798920","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","83000","53.82","2LDK"
"6565653","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","39000","39.599998","1LDK"
"4036423","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","39000","27","1K"
"16798919","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","81000","53.82","2LDK"
"4031712","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","50000","39.599998","2DK"
"4036400","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","35000","20.299999","1R"
"16798918","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","79000","53.82","2LDK"
"6806484","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","50000","39.599998","2DK"
"4036214","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","35000","20.299999","1R"
"16798906","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","88000","57.310001","2LDK"
"4031711","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","36000","39.599998","2DK"
"4035201","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","42000","27","1K"
"4037151","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","65000","53.110001","3DK"
"16798905","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","86000","57.310001","2LDK"
"13676929","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","66000","57.150002","2LDK"
"4031710","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","50000","39.599998","2DK"
"4035200","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","42000","27","1K"
"4037057","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","65000","53.080002","2LDK"
"16798904","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","84000","57.310001","2LDK"
"13676928","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","66000","57.150002","2LDK"
"4031709","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","38000","39.599998","2DK"
"4033765","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","36000","20.299999","1R"
"4037056","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","70000","53.110001","3LDK"
"16798902","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","82000","57.310001","2LDK"
"13676926","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","66000","57.150002","2LDK"
"4031502","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","50000","39.599998","2DK"
"4033604","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","41000","25.299999","1K"
"4037055","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","62000","53.110001","3LDK"
"16798190","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","78000","57.310001","2LDK"
"13676924","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","60000","57.150002","2LDK"
"6920405","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","43000","37.619999","1DK"
"4031501","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","50000","39.599998","2DK"
"4032960","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","44000","20.299999","1R"
"4036947","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","62000","53.110001","3DK"
"16798187","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","75000","53.82","2LDK"
"13676923","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","66000","57.150002","2LDK"
"6920406","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","43000","37.619999","1DK"
"4031500","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","50000","39.599998","2DK"
"4032959","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","44000","20.299999","1R"
"4036945","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","62000","53.110001","3LDK"
"16798181","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","77000","53.82","2LDK"
"13676922","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","59000","57.150002","2LDK"
"5383588","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","46000","36.630001","1LDK"
"5534459","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","39000","39.599998","2DK"
"4032834","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","38000","20.299999","1R"
"4036944","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","63000","53.110001","2LDK"
"16798166","群馬県高崎市東貝沢町１丁目","１８−７","139.03842462529749","36.339013840855003","78000","57.310001","2LDK"
"13676921","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","52000","57.150002","2LDK"
"5383589","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","46000","36.630001","1LDK"
"4031498","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","50000","39.599998","2DK"
"4032835","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","38000","20.299999","1R"
"4036943","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","62000","53.110001","3LDK"
"13676919","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","53000","57.150002","2LDK"
"5383577","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","46000","36.630001","1LDK"
"4031262","群馬県前橋市総社町総社","１４２０−２","139.04588199044832","36.405823589794942","50000","39.599998","2DK"
"4368347","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","40000","25.299999","1K"
"4036929","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","64000","53.080002","3DK"
"13676916","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","58000","57.150002","2LDK"
"5383578","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","46000","36.630001","1LDK"
"4032432","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","40000","25.299999","1K"
"4036928","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","62000","53.110001","3LDK"
"13676914","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","56000","57.150002","2LDK"
"5361921","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","43000","32.34","1DK"
"7711650","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","40000","25.299999","1K"
"4036844","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","76000","53.110001","3LDK"
"13676913","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","56000","57.150002","2LDK"
"5361918","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","42000","32.34","1DK"
"6488716","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","37000","20.299999","1R"
"13676911","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","52000","57.150002","2LDK"
"5361917","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","42000","32.34","1DK"
"7712105","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","40000","27","1K"
"4036843","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","67000","53.110001","2LDK"
"13676910","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","66000","57.150002","2LDK"
"5361900","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","44000","34.650002","1DK"
"5293742","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","40000","27","1K"
"4036842","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","72000","53.110001","3LDK"
"13676915","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","55000","57.150002","2LDK"
"5361899","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","44000","34.650002","1DK"
"5222761","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","44000","25.299999","1K"
"4036841","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","65000","53.080002","2LDK"
"13676909","群馬県前橋市青柳町","４４５−２","139.06876583299999","36.416652777800003","55000","57.150002","2LDK"
"5361851","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","41000","32.34","1DK"
"4031305","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","44000","25.299999","1K"
"4036840","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","66000","53.080002","2LDK"
"5361831","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","40000","32.34","1DK"
"7712121","群馬県前橋市天川町","１５−５","139.09271611111112","36.371146111111109","40000","27","1K"
"4036825","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","68000","53.110001","3LDK"
"5361816","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","44000","36.630001","1LDK"
"4036824","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","65000","53.080002","2LDK"
"5361817","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","44000","36.630001","1LDK"
"4036823","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","65000","53.110001","2LDK"
"5361779","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","44000","36.630001","1LDK"
"4036755","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","62000","53.080002","2LDK"
"5361780","群馬県前橋市北代田町","２７７−４","139.07511015251882","36.408696577451742","44000","36.630001","1LDK"
"4036754","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","62000","53.110001","3LDK"
"17540512","群馬県前橋市上小出町１丁目","１７−８","139.06396388900001","36.407890833300002","47000","49.119999","1LDK"
"4036753","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","67000","53.110001","2LDK"
"15334204","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","50000","39.59","2K"
"13378529","群馬県前橋市上小出町１丁目","１７−８","139.06396388900001","36.407890833300002","47000","49.119999","2DK"
"4036752","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","64000","53.080002","2LDK"
"15334203","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","50000","39.59","2K"
"13378528","群馬県前橋市上小出町１丁目","１７−８","139.06396388900001","36.407890833300002","47000","49.119999","2DK"
"4037412","群馬県前橋市若宮町２丁目","１４−２９","139.0740361111111","36.398359999999997","40000","39.599998","2DK"
"4036751","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","67000","53.110001","2LDK"
"15334201","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","50000","39.59","2K"
"12831978","群馬県前橋市上小出町１丁目","１７−８","139.06396388900001","36.407890833300002","43000","49.119999","2DK"
"4034808","群馬県前橋市若宮町２丁目","１４−２９","139.0740361111111","36.398359999999997","40000","39.599998","1LDK"
"4036308","群馬県前橋市南町３丁目","１−１","139.07107694444446","36.378985","70000","53.080002","2LDK"
"15334200","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","50000","39.59","2K"
"5276983","群馬県前橋市上小出町１丁目","１７−８","139.06396388900001","36.407890833300002","46000","49.119999","2DK"
"4034352","群馬県前橋市若宮町２丁目","１４−２９","139.0740361111111","36.398359999999997","40000","39.599998","2DK"
"17356216","群馬県前橋市総社町植野","３４６−２，１","139.03966111111112","36.408348055555557","55000","50.119999","2DK"
"15334199","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","50000","39.59","2K"
"4034119","群馬県前橋市若宮町２丁目","１４−２９","139.0740361111111","36.398359999999997","40000","39.599998","2DK"
"11251363","群馬県前橋市総社町植野","３４６−２，１","139.03966111111112","36.408348055555557","49000","41.919998","2K"
"15334198","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","50000","39.59","2K"
"4034120","群馬県前橋市若宮町２丁目","１４−２９","139.0740361111111","36.398359999999997","50000","39.599998","2DK"
"17011878","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","60000","50.080002","3DK"
"15334197","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","40000","39.59","2K"
"4034109","群馬県前橋市若宮町２丁目","１４−２９","139.0740361111111","36.398359999999997","40000","39.599998","2DK"
"17011877","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","56000","50.080002","3DK"
"15334196","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","50000","39.59","2K"
"4032827","群馬県前橋市若宮町２丁目","１４−２９","139.0740361111111","36.398359999999997","45000","39.599998","2DK"
"17011875","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","54000","50.080002","3DK"
"15334195","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","50000","39.59","2K"
"4031952","群馬県前橋市若宮町２丁目","１４−２９","139.0740361111111","36.398359999999997","55000","39.599998","2DK"
"17011872","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","59000","50.080002","3DK"
"15334194","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","50000","39.59","2K"
"4031951","群馬県前橋市若宮町２丁目","１４−２９","139.0740361111111","36.398359999999997","55000","39.599998","2DK"
"17011852","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","59000","50.080002","3DK"
"5199679","群馬県北群馬郡吉岡町大字大久保","３２６５−５","139.02376675396701","36.439578378107704","45000","33.669998","1K"
"15334193","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","50000","39.59","2K"
"17011851","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","54000","50.080002","3DK"
"5199678","群馬県北群馬郡吉岡町大字大久保","３２６５−５","139.02376675396701","36.439578378107704","44000","30.91","1K"
"15334178","群馬県前橋市富士見町時沢","２３０９","139.0859308480575","36.437976599559995","40000","39.59","2K"
"17011855","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","60000","50.080002","3DK"
"5199677","群馬県北群馬郡吉岡町大字大久保","３２６５−５","139.02376675396701","36.439578378107704","44000","30.91","1K"
"4036736","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","59000","42.400002","1LDK"
"17011854","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","56000","50.080002","3DK"
"5199676","群馬県北群馬郡吉岡町大字大久保","３２６５−５","139.02376675396701","36.439578378107704","45000","33.669998","1K"
"15046821","群馬県前橋市上新田町","１２４８−３","139.06685416666667","36.35998","30000","27.879999","2K"
"4036412","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","60000","42.400002","1LDK"
"17011865","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","49000","40.91","2DK"
"15046820","群馬県前橋市上新田町","１２４８−３","139.06685416666667","36.35998","30000","27.879999","2K"
"4035093","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","60000","42.400002","1LDK"
"17011864","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","49000","40.91","2DK"
"15046816","群馬県前橋市上新田町","１２４８−３","139.06685416666667","36.35998","30000","27.879999","2K"
"4035092","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","64000","42.400002","1LDK"
"17011871","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","50000","40.91","2DK"
"5199673","群馬県北群馬郡吉岡町大字大久保","３２６５−５","139.02376675396701","36.439578378107704","42000","30.91","1K"
"15046815","群馬県前橋市上新田町","１２４８−３","139.06685416666667","36.35998","29000","27.879999","2K"
"4035071","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","62000","42.400002","1LDK"
"4034444","群馬県前橋市岩神町２丁目","３−２","139.06268805555555","36.397058055555554","52000","45.84","2DK"
"5199587","群馬県北群馬郡吉岡町大字大久保","３２６５−５","139.02376675396701","36.439578378107704","43000","33.669998","1K"
"15046814","群馬県前橋市上新田町","１２４８−３","139.06685416666667","36.35998","25000","27.879999","2K"
"4035070","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","63000","42.400002","1LDK"
"17011858","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","49000","40.91","2DK"
"4036654","群馬県前橋市富士見町時沢","３１１４−５","139.09764388888888","36.438834999999997","22000","18.360001","1K"
"15046808","群馬県前橋市上新田町","１２４８−３","139.06685416666667","36.35998","29000","27.879999","2K"
"4035069","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","60000","42.400002","1LDK"
"17011857","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","49000","40.91","2DK"
"4036481","群馬県前橋市富士見町時沢","３１１４−５","139.09764388888888","36.438834999999997","22000","18","1K"
"15014213","群馬県前橋市石倉町４丁目","４−１０","139.05575754098919","36.384940437323891","50000","49.580002","2DK"
"4034983","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","59000","42.400002","1LDK"
"17011860","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","54000","40.91","2DK"
"4036482","群馬県前橋市富士見町時沢","３１１４−５","139.09764388888888","36.438834999999997","22000","18","1K"
"15014212","群馬県前橋市石倉町４丁目","４−１０","139.05575754098919","36.384940437323891","50000","49.580002","2DK"
"17359304","群馬県前橋市上小出町２丁目","３４−１０","139.06070405176399","36.413327157557383","30000","20.51","1K"
"4034982","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","61000","42.400002","1LDK"
"17011863","群馬県前橋市江田町","２４５−１","139.04392194444443","36.36396388888889","50000","40.91","2DK"
"4036595","群馬県前橋市富士見町時沢","３１１４−５","139.09764388888888","36.438834999999997","22000","18.360001","1K"
"15014210","群馬県前橋市石倉町４丁目","４−１０","139.05575754098919","36.384940437323891","50000","49.580002","2DK"
"17027596","群馬県前橋市上小出町２丁目","３４−１０","139.06070405176399","36.413327157557383","22000","21","1K"
"4034916","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","62000","42.400002","1LDK"
"4036382","群馬県前橋市富士見町時沢","３１１４−５","139.09764388888888","36.438834999999997","23000","18","1K"
"15014209","群馬県前橋市石倉町４丁目","４−１０","139.05575754098919","36.384940437323891","50000","49.580002","2DK"
"15478276","群馬県前橋市上小出町２丁目","３４−１０","139.06070405176399","36.413327157557383","38000","42","2K"
"4034915","群馬県前橋市総社町総社","２０１３−１","139.03634388888889","36.40072","64000","42.400002","1LDK"
"4036123","群馬県前橋市富士見町時沢","３１１４−５","139.09764388888888","36.438834999999997","23000","18","1K"
